yWinner,yBinary,title_bout,titleBoutBinary,no_of_rounds,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Open Weight,weight_class_Welterweight,B-R_Height_Diff,B-R_Reach_cms,B-R_Age,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch,B-R_current_lose_streak,B-R_current_win_streak,B-R_avg_B-RODY_att,B-R_avg_B-RODY_landed,B-R_avg_CLINCH_att,B-R_avg_CLINCH_landed,B-R_avg_DISTANCE_att,B-R_avg_DISTANCE_landed,B-R_avg_GROUND_att,B-R_avg_GROUND_landed,B-R_avg_HEAD_att,B-R_avg_HEAD_landed,B-R_avg_KD,B-R_avg_LEG_att,B-R_avg_LEG_landed,B-R_avg_PASS,B-R_avg_REV,B-R_avg_SIG_STR_pct,B-R_avg_SUB-R_ATT,B-R_avg_TD_att,B-R_avg_TD_landed,B-R_avg_TD_pct,B-R_avg_TOTAL_STR_att,B-R_avg_TOTAL_STR_landed,B-R_longest_win_streak,B-R_losses,B-R_avg_opp_B-RODY_att,B-R_avg_opp_B-RODY_landed,B-R_avg_opp_CLINCH_att,B-R_avg_opp_CLINCH_landed,B-R_avg_opp_DISTANCE_att,B-R_avg_opp_DISTANCE_landed,B-R_avg_opp_GROUND_att,B-R_avg_opp_GROUND_landed,B-R_avg_opp_HEAD_att,B-R_avg_opp_HEAD_landed,B-R_avg_opp_KD,B-R_avg_opp_LEG_att,B-R_avg_opp_LEG_landed,B-R_avg_opp_PASS,B-R_avg_opp_REV,B-R_avg_opp_SIG_STR_pct,B-R_avg_opp_SUB-R_ATT,B-R_avg_opp_TD_att,B-R_avg_opp_TD_landed,B-R_avg_opp_TD_pct,B-R_avg_opp_TOTAL_STR_att,B-R_avg_opp_TOTAL_STR_landed,B-R_total_rounds_fought,B-R_total_time_fought(seconds),B-R_total_title_B-Routs,B-R_win_B-Ry_Decision_Majority,B-R_win_B-Ry_Decision_Split,B-R_win_B-Ry_Decision_Unanimous,B-R_win_B-Ry_KO/TKO,B-R_win_B-Ry_SuB-Rmission,B-R_wins
Blue,1,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,-0.410918023,1.252225963,5,1,0,0,0,0,0,0,1,0,-2,1,0.736524926,0.666291461,2.378576376,1.690193191,1.515585546,1.315272013,0.498211295,0.464868291,1.953599811,1.753452163,-0.501508941,1.677401559,1.566254472,-0.411790964,0.035786286,0.515138555,-1.340300624,-0.577944243,-1.181423465,-1.367109062,1.790334478,1.316247076,2,0,0.672961594,0.296181115,2.353321521,1.874798492,1.156902016,1.035367652,-1.965026336,-2.537309932,0.911034405,0.129205259,0.591269787,1.843269085,1.851175112,-0.208081161,0.060514612,-2.095778361,-1.69895253,1.163084088,0.72840462,-0.07996626,0.609382383,-0.315679607,10,0.995709586,0,0,0,1,1,1,4
Red,0,FALSE,0,3,0,0,1,0,0,0,0,0,0,0,-1.595452119,-0.871055359,8,0,1,0,0,0,0,1,0,0,2,0,0.216616423,0.230901967,2.052265731,1.741734787,1.046643039,0.623195389,1.110129345,0.908682549,1.804965365,1.650289937,0.088703722,0.500249424,0.621995722,0.328161591,3.175195433,3.0146672,2.469749961,-0.000553072,-0.166912797,-1.076367188,2.682824577,2.958397605,-1,2,1.172860997,0.829879589,1.711984899,0.901628166,1.235164893,1.383912149,4.013864862,3.74573938,2.303915183,2.981939201,0.080183446,1.333791978,1.499599297,1.923761336,3.362187476,-0.175799264,-1.69895253,3.965458635,4.429492995,2.435197777,2.991013994,3.360178859,7,3.921561421,0,0,0,0,-1,0,-1
Blue,1,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,1.168460773,0.342248254,-2,0,1,0,0,0,0,1,0,0,0,2,-4.845420896,-7.251769706,0.309890372,0.007513366,-0.549739141,-2.946134247,-1.819159417,-2.721497179,-0.466338743,-2.882268318,-2.200599741,2.264779765,2.013820268,-2.185718069,0.035786286,-2.309905249,-3.094801567,1.458232565,2.313575009,1.20368769,-1.296775226,-2.948725219,2,1,-2.542870733,-2.829525121,-1.425052776,-1.793814769,-0.319076467,-0.980955687,0.882220814,0.783881246,0.229212705,0.214282575,0.080183446,-1.410207961,-2.239963828,0.573626197,0.885932828,-0.714655225,0.051702194,2.158387215,1.811687047,0.718843621,0.132415357,0.174603615,7,0.195618899,0,0,1,1,0,0,2
Blue,1,FALSE,0,3,0,0,1,0,0,0,0,0,0,0,0.773616074,-0.567729456,7,0,1,0,0,0,0,1,0,0,1,0,-0.124109524,-0.069356017,-0.497124051,-0.18385694,1.422643989,0.695192322,0.273331597,0.17305139,1.668464755,0.870915916,0.088703722,-0.103915095,0.246190398,-1.832285385,0.820638573,-0.841924956,-3.094801567,-3.038143012,-1.323292221,0.230239132,1.649431558,1.181726789,1,2,-2.15084243,-2.143984622,-13.49237478,-9.870784866,-0.426088226,-0.920608499,-0.668120467,-0.902037265,-2.711706131,-4.242380766,1.868985637,-0.428704816,-0.816699556,2.510776614,-3.605486747,-0.887995539,1.243201681,3.003641979,2.466138534,1.381901966,-2.390344138,-2.573214503,6,-1.40782088,0,0,1,0,0,0,1
Red,0,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,-0.016073324,0.94890006,2,0,1,0,0,0,0,1,0,0,0,4,-1.015269226,-1.428844611,-1.633755561,-1.651843219,0.498099337,0.496587072,0.125961267,0.020760509,0.453993649,0.54349342,-2.662683524,0.093878415,-0.099479475,-0.060238406,0.035786286,-0.670369379,0.09049113,1.109557947,1.201881033,0.921195392,0.208389261,-0.129270718,2,0,-0.40972158,-0.397431513,-1.357151115,-1.828706834,0.224001787,0.416221517,-0.228158814,-0.293806279,0.241013362,0.287489793,0.73065697,-1.464997096,-1.394941917,-0.9718913,-0.397735558,-0.399064378,-1.335696509,-1.013049525,-0.734451379,-0.108331389,-0.2767987,-0.485294859,0,-1.139463913,-3,1,-1,0,2,0,3
Red,0,FALSE,0,3,0,0,0,0,1,0,0,0,0,0,-1.200607421,-2.084358972,2,0,1,0,0,0,0,0,1,0,1,-1,-0.438002538,-0.54042002,0.207394951,-0.240673597,0.819784311,0.804721911,-0.247566088,-0.106691861,1.07077446,1.205991595,0.960783595,-0.257475994,-0.276484078,-0.017397161,0.035786286,-0.690318888,-1.689525377,0.590323562,-0.188983791,-0.490144114,0.519972554,0.146093084,-2,-4,2.09721216,1.854781675,1.927453976,0.669045056,2.194219687,2.582507477,-1.372500544,-1.814683698,2.212767176,2.065920997,1.024542146,-0.152674986,-0.268778857,-0.248663119,-0.155132525,-1.421386235,-0.051277495,0.173044669,0.061464052,-0.497350126,1.603976592,0.746324798,-19,0.646314365,-3,0,0,-1,-1,-7,-10
Blue,1,FALSE,0,3,0,0,0,0,1,0,0,0,0,0,-1.990296818,-1.477707166,5,0,1,0,0,0,0,1,0,0,1,-2,1.104098573,0.613521505,0.351870434,0.371966804,0.665735799,0.147323266,1.077329078,0.882405137,0.882541924,0.569522793,1.110190594,0.178591114,-0.068837987,0.738312991,-1.585103404,-0.977586453,-2.381023918,0.451186878,0.687446255,0.262438003,0.648085191,0.099887883,-2,-1,0.252179663,0.310275194,1.93150172,2.619499917,0.819882472,0.968004883,-2.932696547,-2.109505343,-0.078810716,-0.354387649,-2.330670026,4.214506608,4.202204239,-0.549638103,-0.463199868,0.450965629,-0.948671933,0.324501542,-0.364665611,-1.97726098,0.618126851,0.967928858,-7,1.272436988,0,-1,0,0,-1,-2,-4
Blue,1,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,-0.016073324,0.342248254,-1,0,0,0,1,0,0,1,0,0,0,4,2.257084412,2.459597383,1.071139743,1.191480137,0.097331007,-0.161894545,1.111969026,1.194917175,0.485448551,0.54799275,-1.365702512,-1.983914941,-1.831493143,0.785364953,1.588429155,-0.486911156,1.776782264,1.593232019,1.908150527,1.359727468,0.809067643,1.076926668,-2,-3,0.474043182,0.479674998,0.560691776,0.686353504,0.053092546,-0.130463079,-0.997233412,-1.14900956,-0.102538204,-0.467591564,-0.522529923,-0.366057193,-0.375971093,-1.094615924,0.348936186,-0.58413908,1.434327042,-0.056943318,-0.198622752,-0.283200225,-0.113316314,-0.274323589,-17,0.48278553,-1,0,2,-2,-5,1,-5
Red,0,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,-0.016073324,0.342248254,15,0,1,0,0,0,0,0,1,0,-2,3,-1.108548549,-1.224879137,0.470120345,0.593502508,-0.396832032,-0.87919995,0.70568907,1.039390152,0.259570892,0.483109818,-2.498904121,-1.272906269,-1.041803807,-1.086379703,-0.447636801,0.063135974,-0.500882109,1.033377527,0.934555192,0.505363858,0.143981272,0.275552293,-1,5,-0.55224786,-0.324641666,-0.617695166,-0.707310409,-0.158415383,-0.09810337,0.752137325,0.768583996,0.231178815,0.513744117,0.747120204,-1.657249509,-1.27787766,0.132328941,0.491167596,0.639164796,-0.026907789,-0.982946619,-0.043915271,-0.035373911,-0.067907165,0.006327751,35,-0.149251655,13,1,0,-1,4,3,8
Red,0,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,-0.410918023,-0.871055359,-5,0,1,0,0,0,0,1,0,0,1,-1,0.478082596,0.627131702,2.176672245,1.619489617,0.725280349,0.415269464,0.548255068,0.744700614,1.195442306,1.059629915,0.088703722,0.733883407,0.540397604,2.107915347,1.499201115,0.127520508,1.626596783,1.437295477,0.134208775,-0.225967655,1.208518007,0.989848086,0,-1,0.107608878,0.164975002,-0.284159548,-0.721052488,0.952175597,0.823559075,-0.34423975,-0.391329047,1.08628939,0.900927325,-0.857370682,-0.902330827,-1.1130263,-0.27241946,2.29451942,0.164442654,0.492651395,-0.70641554,-0.192410763,0.365666865,0.227005008,-0.678527838,-7,0.841328956,-1,0,-1,-1,-1,0,-3
Blue,1,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,-0.016073324,0.03892235,-5,0,1,0,0,0,0,0,1,0,0,0,-0.508231539,-0.407088608,-0.633857604,-0.636589266,-1.017617823,-0.496811498,-0.017053591,-0.156564919,-1.102160758,-0.55294413,-0.4138688,-0.60683939,-0.583302305,0.090534056,0.344798881,0.103093248,-0.472761507,0.920724732,1.152047704,0.25459029,-1.372531952,-1.08494854,-4,-3,1.335681703,0.789161255,0.331816475,-0.063738077,0.495811748,0.483363578,1.428635266,1.617583483,0.596057088,0.81398026,-0.622982152,0.943768781,0.663432981,0.626373023,0.183850477,-0.362919959,-0.466955857,-0.862230928,-2.280882021,-2.160738946,1.554499426,1.897186883,-23,-0.030958527,-1,0,-1,0,-1,-5,-7
Red,0,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,1.168460773,1.555551867,9,0,0,0,1,0,0,1,0,0,0,-2,2.209704244,1.703740085,1.259543016,1.548164144,4.934916721,5.125837657,-0.62094978,0.345508634,4.899731694,5.534213115,0.731654016,2.261558284,2.290182813,0.610152919,-2.800770669,0.130197853,0.323561667,-0.468050749,-1.759133857,-1.815119423,4.178201277,3.427153273,-2,-1,0.433981187,-0.463239979,-0.448406359,-0.685038313,5.730501665,1.636084794,-0.65673276,-0.569864907,6.388144403,1.791129665,0.080183446,-0.517861399,-0.237903962,-2.037014477,-2.688986407,-2.706228572,-0.547950228,-0.092160535,-0.185020322,-0.51517094,3.649690107,-1.259003398,-8,0.849094881,0,0,-1,1,-1,0,-2
Blue,1,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,0.378771375,0.342248254,0,0,1,0,0,0,0,0,1,0,0,-1,0.436324672,0.450021494,0.619631777,0.612232949,-0.241935899,0.075037617,2.029185797,2.131440028,0.237251376,1.018995551,0.088703722,0.351049141,0.489183833,2.51642496,-0.909732699,3.431636516,-0.870923094,0.173186433,-0.139316499,-1.051598577,0.50640731,1.034488345,-1,-1,0.349906164,0.457815936,1.032487677,1.005485635,-0.235966339,-0.12287556,-0.127978971,-0.192036814,-0.229843692,-0.080794014,0.080183446,0.329145246,0.132490349,-0.162920246,0.060514612,2.622986557,-0.385961487,0.379735414,-0.436523726,-2.321282164,0.338355889,0.74337443,-1,1.53300162,0,0,-1,1,0,-1,-1
Red,0,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,-0.016073324,-1.174381263,8,0,0,0,1,0,0,1,0,0,1,-4,-2.065553572,-2.563807406,-0.709596438,-0.944822331,1.268823285,0.895726277,-4.543626048,-4.141855079,0.603683802,-0.268004917,1.056879267,-0.414842591,-0.091208708,-5.047013179,3.175195433,-1.792101506,-1.026303453,-1.192156916,-1.463424884,-1.411786439,-0.479939017,-1.407316393,-2,1,0.393919192,0.644288597,1.224304728,0.853217542,0.916520477,0.657240912,1.15806349,1.130876728,1.447986902,1.346203646,0.080183446,0.289941101,0.214556273,1.219343003,2.261629856,0.998348553,1.202704496,3.18275072,2.393421703,0.832806774,1.620028985,1.418156941,-2,0.038554143,0,0,1,-2,1,-2,-2
Red,0,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,-0.805762722,-1.174381263,1,0,1,0,0,0,0,1,0,0,1,0,0.759179501,0.626442022,1.146613372,0.945644899,0.588884111,0.208640141,-0.302813734,-0.284927827,0.499569741,0.027547516,-1.204697076,1.18565948,0.740579216,-0.166266758,-0.436973206,-0.965081564,-0.50675125,-0.187437647,-0.534903516,-0.243738238,0.702498384,0.434413022,1,-1,1.498379817,1.679873117,0.97315721,0.725553274,0.570361274,0.762488335,1.122039303,1.381971213,0.695470194,0.982496534,0.676450844,0.837316386,0.669997395,2.929419327,0.152543254,1.375935587,1.60531963,1.151087327,2.016166597,0.921455477,1.403016281,1.814104396,2,1.83094602,1,0,2,1,-4,0,-1
Blue,1,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,-1.200607421,-0.264403553,2,0,1,0,0,0,0,1,0,0,0,0,3.174140835,3.086891428,3.162458179,2.653870272,1.225599093,1.865808367,0.219945552,0.187043818,0.948242098,0.96637747,-0.514383303,3.233057376,3.597563594,-0.421415497,-0.720628902,0.100137255,-0.070715644,0.015106514,0.228547387,-0.013327655,1.557479188,1.656510586,0,0,0.197658494,-0.061662506,1.482403091,1.03719625,0.654884611,0.054868314,-1.466490783,-1.17800875,0.717540984,0.044207702,0.676450844,-0.310153678,-0.137259674,-0.681324648,0.060514612,-1.655593794,-3.799738199,0.126170831,-0.78207484,-1.469703237,0.42427203,-0.094846392,6,1.097044701,0,0,0,3,-1,-1,1
Blue,1,FALSE,0,3,0,0,0,0,1,0,0,0,0,0,0.378771375,0.342248254,3,0,1,0,0,0,0,1,0,0,0,-2,-0.359531357,-0.364775548,-1.267864176,-1.479292922,-0.650137934,-0.376883648,0.68793064,0.64178352,-0.620059669,-0.263910693,1.540967041,-0.858761749,-0.998625061,0.437949505,1.60549086,-0.081817691,1.518046428,3.147909034,2.274965889,-1.360286706,-0.274183614,0.117009611,-2,0,-0.510323401,-0.424182108,0.436692661,0.040369805,0.871425255,1.249740765,0.17728953,0.104977044,1.252931133,1.902252648,0.080183446,-0.231984338,-0.450639367,0.397521614,1.711351044,0.725448358,-0.385961487,-0.329069651,0.066483082,0.086866135,1.0813033,1.24235495,-4,0.59424299,0,0,-1,-1,0,0,-2
Red,0,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,-0.410918023,0.342248254,6,0,1,0,0,0,0,1,0,0,1,0,-0.96884173,-1.025384547,0.135290912,-0.008485615,-0.803625304,-0.859156588,-4.577454655,-3.655662251,-1.802404165,-2.112118255,-0.514383303,-0.690735173,-0.989415055,-0.470144451,-0.720628902,-0.628556109,-0.865096679,-1.542722926,-1.38772531,0.49279243,-2.684440523,-3.044298709,-4,1,-0.435142928,-0.330535805,0.351213283,0.110171252,-0.520612994,-0.336104006,-0.56467848,-0.545778819,-0.561854114,-0.466588164,0.080183446,-0.094300477,0.015644876,1.325636677,-0.488249771,1.457460703,-0.810548437,-0.725140467,0.235960806,0.113137859,-0.826129539,-0.817144827,-10,-1.914840143,1,0,0,-3,-1,0,-4
Blue,1,FALSE,0,3,0,0,0,0,1,0,0,0,0,0,-0.410918023,0.03892235,-10,0,1,0,0,0,0,1,0,0,0,0,0.512547106,0.709420794,0.36974823,0.261644666,0.435532265,0.381088355,5.946574632,5.239924412,1.977386498,2.713621263,0.088703722,0.085065815,0.095359408,1.480195851,0.035786286,2.404683957,-1.667246269,-0.125142788,0.510585043,1.988870723,2.113692716,2.229819074,-1,0,0.105767049,0.15857801,0.049071588,0.077053393,0.256421284,0.371542052,-0.202422017,-0.026741545,0.211761877,0.345916421,3.657787827,0.316626199,0.39273166,-0.371152938,-1.772486067,1.182340559,3.22903416,-0.105438818,-0.436523726,-2.321282164,0.134218556,0.170998503,0,0.903480983,0,0,0,0,0,-1,-1
Red,0,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,0.773616074,1.85887777,-5,0,1,0,0,0,0,0,1,0,-1,1,-0.245197706,-0.309119993,-1.6030011,-1.62743327,-0.680068182,-0.742274044,4.943870737,4.478092971,0.243847441,0.706645314,-1.720557352,-0.281850928,-0.337648095,7.032825792,9.454013728,0.64621515,8.490731873,0.045624215,1.429106586,1.862548549,0.358662137,0.470217266,-3,-1,-1.913980673,-2.203832207,-2.231406951,-2.132384056,-0.907373191,-0.978196049,0.8849877,1.14693412,-0.878517685,-0.480043513,0.080183446,-0.215215476,-0.635726758,-0.121273707,0.060514612,2.241099858,9.233567148,-0.11906602,0.805673431,1.800926932,-0.37903487,0.175300897,-9,1.314357359,0,-1,0,0,-2,0,-3
Blue,1,FALSE,0,3,0,0,0,0,1,0,0,0,0,0,0.773616074,1.555551867,-8,0,1,0,0,0,0,0,1,0,-1,3,-0.344955275,-0.675444723,0.687209771,0.421634473,0.627731201,0.230649871,-0.177607757,0.07156295,0.958677125,0.923918124,1.136310528,-0.409320052,-0.394054697,-0.516690824,0.035786286,0.813605202,-0.50675125,-0.041987564,-0.077541906,-0.890583791,0.182438193,-0.431959175,1,-3,-1.806778187,-1.991797807,-1.216089618,-1.641171056,-0.425420675,-0.452716795,-0.511360602,-0.486426363,-0.33977035,-0.256617994,-1.134912249,-1.151077876,-1.24244478,0.293405267,-0.397735558,-0.829632149,0.44886869,-0.402972501,0.033130173,-0.147665877,-0.841645735,-1.012103443,-11,-1.141068079,1,0,0,1,0,-1,-1
Red,0,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,-0.016073324,0.03892235,1,0,1,0,0,0,0,0,1,0,-1,0,0.231210126,-0.057156302,-0.205978051,-0.127554835,1.035273854,0.110913215,-0.203650803,-0.279841222,0.912399568,-0.33154352,-2.42415888,0.779526698,0.916782436,0.500866443,0.035786286,-0.619377844,0.804268779,-0.102567912,0.189853712,0.461422868,0.918053364,0.230988468,0,-2,-0.182247179,-0.427657348,0.974250396,0.351395543,0.4113105,-0.338726234,0.682504382,0.438503485,0.772926513,-0.10610026,-1.326147746,0.446757685,0.408219905,0.573626197,-0.550485616,-1.092145827,0.051702194,2.008979613,0.939085064,1.454423973,0.860426353,0.429034084,1,1.748039304,0,0,1,0,-2,1,0
Blue,1,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,-0.016073324,0.03892235,1,0,1,0,0,0,0,1,0,0,0,1,-0.17703842,-0.410671334,-0.064527785,-0.111801616,0.61280709,0.377087528,-0.536377678,-0.215139597,0.488315818,0.288831381,0.66960905,0.614823451,0.492399223,-0.472551346,0.663668115,-1.209880386,0.337157565,-0.483824833,-1.317544996,-1.259779017,1.032011108,1.134775468,-1,-2,1.264697276,0.515609241,-0.233189169,-0.448595833,0.915880384,0.615931065,0.373506782,0.144751433,0.843733114,0.45674962,-0.048094394,0.191271934,0.028174294,0.525554037,-0.306085524,-0.306921163,-0.713355192,0.307719306,0.234875533,2.024487077,0.500721616,-0.273508735,-10,0.131956765,0,0,0,-2,0,-1,-3
Red,0,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,0.773616074,0.03892235,-1,0,1,0,0,0,0,0,1,0,1,-1,-0.253548383,-0.248205264,0.483899838,0.524898953,-0.587553943,-0.178574097,-1.655492193,-1.128552868,-1.022372152,-0.586957735,-0.124297689,0.232999704,0.208693823,-0.168148962,-0.149827238,0.445407137,1.175974961,-2.046589362,-0.376680239,0.351569979,-0.730706636,-0.224265746,-2,-1,0.100020092,0.133706444,-0.37214656,-0.471446869,-0.28789072,-0.324367514,-0.824777457,-0.536839397,-0.615050039,-0.86898195,0.774627493,0.073219777,0.043761596,0.911844089,-0.128133489,-0.789816195,-0.159859453,0.504739141,-0.414526303,-0.634086286,-1.023265908,-1.35081508,-20,-1.205503637,-2,0,0,-3,-4,4,-3
Blue,1,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,1.563305471,1.85887777,13,0,0,0,1,0,0,1,0,0,-1,0,-1.649328285,-1.855616683,0.25697719,0.049354029,-2.719109032,-1.769255575,0.097250699,0.141952053,-2.518033258,-0.853807055,1.540967041,-1.207935833,-1.218967355,-0.370680797,1.60549086,2.413001826,-0.440390985,-0.009125625,-0.146321266,-1.25180838,-2.14852307,-0.85192595,0,-1,-2.156202418,-2.392908727,-0.225173211,0.236357708,-3.363254115,-2.960598939,1.341958608,1.372264889,-3.045142843,-1.506162375,3.657787827,-1.107446839,-1.659723527,2.86298578,0.060514612,0.723131976,2.434701169,0.069564208,0.939085064,1.454423973,-2.318951443,-0.805872005,-4,-1.635411358,0,0,0,0,1,-1,0
Red,0,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,-0.410918023,-1.477707166,2,0,1,0,0,0,0,1,0,0,0,0,1.649199565,1.300259858,0.308533158,0.804375084,0.684831544,0.547741565,-0.513912503,-0.612820657,0.062175841,-0.670621795,-1.41901384,2.038678281,2.45830596,-0.604296841,-1.855251684,-0.481951397,-0.307670457,-0.862394025,-0.902894233,-1.605808479,0.534528595,0.355023588,-1,-2,1.838630943,2.011269873,1.806151394,1.908164242,1.149926655,1.571398583,-1.121741454,-0.631266495,0.834908242,1.149271199,0.080183446,1.579641392,1.476925168,-2.373759605,-2.688986407,0.305276586,0.327377134,0.158026862,-0.333751818,-0.128817419,0.585203031,0.553035376,-7,0.972312997,0,0,0,0,0,-1,-1
Red,0,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,-1.200607421,-1.174381263,5,0,1,0,0,0,0,1,0,0,0,0,0.702368349,0.769647483,1.185161396,0.775452202,0.126518647,0.367709286,1.739791565,0.639541436,0.6562611,0.572404818,-1.921586361,0.259319955,0.542150721,0.545731673,0.035786286,1.476259686,-0.07459992,3.178199208,3.550886443,1.221021203,2.242403149,2.825140618,0,-1,-0.321009234,-0.224741594,2.808636893,1.750157837,0.442824288,0.363259328,0.448164993,0.49347009,1.321062914,1.746761473,7.235392209,-0.711164118,-0.846231339,-0.232331143,0.060514612,-0.908358737,-0.53184938,0.815641078,1.476349176,1.837837023,1.328753228,1.472299297,-1,2.491323214,0,0,0,0,0,-1,-1
Red,0,FALSE,0,3,0,0,0,0,1,0,0,0,0,0,1.563305471,1.252225963,-1,0,1,0,0,0,0,1,0,0,0,0,0.167294643,0.230901967,0.658179801,0.530751961,0.383057307,0.442657856,0.058268419,-0.093390129,0.478444167,0.392248579,0.088703722,0.678185257,0.847697,0.328161591,0.035786286,-0.358284638,0.566342895,0.55495712,-0.431734475,-3.956659112,0.649425763,0.644750686,1,1,0.799378115,0.829879589,1.28284598,1.276434881,0.349461817,0.424264118,1.852778379,2.277470492,0.90194651,1.639555796,2.465253035,0.316626199,0.39273166,1.688955225,0.060514612,6.060446059,-2.920051927,-0.64366695,0.357350409,1.468237687,1.121412497,1.537634384,4,1.512068787,0,1,0,0,0,0,1
Red,0,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,-0.805762722,-0.567729456,5,0,0,0,1,0,0,1,0,0,0,0,0.097231252,0.485235792,-0.258330887,-0.058307428,-1.499604536,-1.056121669,0.14787909,0.253433466,-1.3090178,-0.576427569,1.545962542,-2.794814635,-2.248570491,0.037939239,-0.355719321,0.793727643,-0.803325421,-0.042576021,0.345698218,0.360972191,-1.388182886,-0.695953509,4,0,0.77228822,0.784148282,0.709111492,0.768514406,-0.882055972,-0.905713437,-1.505647219,-1.374113362,-1.398943483,-1.779826818,-0.063463849,0.186112215,0.191860622,-0.039661958,0.060514612,-0.579737813,0.799309715,-0.221214091,-0.388586073,0.661411454,-1.015952365,-0.822973828,7,-0.577617256,2,0,-1,-1,7,-1,5
Red,0,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,-0.805762722,-2.994336682,4,0,1,0,0,0,0,1,0,0,0,3,-0.927601893,-0.946781098,-0.92993534,-0.851617824,0.902352147,0.591775461,0.018271762,-0.183982292,1.019105954,0.452790961,1.90975251,0.057147577,0.501297653,0.735031402,0.035786286,-1.402831717,0.396072191,1.525842112,0.882820898,-0.85880506,0.938059093,0.640778518,2,-1,-0.123553947,-0.347881142,-1.72635032,-1.41756448,1.19069241,0.554557943,0.010790482,-0.006446891,1.172423267,0.470166914,0.080183446,-0.673123976,-0.607362038,0.045312447,0.060514612,-1.007684361,0.369435391,-0.478156872,0.066483082,0.086866135,0.768812012,0.083384188,2,1.147957747,1,0,0,1,0,-1,0
Red,0,FALSE,0,3,0,0,0,0,0,0,0,0,0,1,0.378771375,-0.264403553,4,0,1,0,0,0,0,1,0,0,0,-1,-1.303352728,-1.426772178,-1.717591121,-1.567747354,-0.297916627,-0.244392191,-2.810565009,-2.055683234,-1.173724274,-1.423232293,-2.926731401,0.143150528,0.167519005,-0.143081989,-0.606880506,0.300460093,-0.07459992,-1.52877785,-2.622378247,-3.361359986,-1.856898785,-2.025748177,-1,-1,-0.176933163,-0.347881142,-1.086163564,-1.156666276,-0.258363232,-0.156993807,-1.373051751,-1.083078386,-0.760790179,-0.845834617,0.080183446,-0.103747362,-0.297661641,-0.489356014,-2.383486295,-1.275619529,-1.69895253,0.317829325,1.476349176,3.428264694,-1.96390541,-2.892160235,-7,-2.195584824,0,0,0,0,-1,1,-1
Red,0,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,-1.595452119,0.03892235,4,0,1,0,0,0,0,1,0,0,0,-1,-0.517190593,-0.051442386,-1.110799049,-1.001638989,-2.226741444,-1.601519678,1.308123721,1.86948268,-1.881493702,-0.570383646,0.088703722,-2.791361047,-2.438078308,2.869857645,3.175195433,2.335205507,2.945601727,0.360642023,-2.10303066,-0.725868388,-2.76852275,-2.425715107,-1,-1,-1.467981989,-0.991380802,-0.539497799,0.417521927,-1.544543353,-1.669630546,1.129327421,0.989188178,-1.082020701,-0.550140931,3.657787827,-1.598198411,-1.435833998,-0.787618323,-1.16148584,-0.010931566,3.22903416,-3.210995433,-2.616219894,-0.892447505,-1.936132877,-2.093597645,-7,-1.809751506,0,0,-1,-1,0,1,-1
Red,0,FALSE,0,3,0,0,0,0,1,0,0,0,0,0,0.378771375,-0.871055359,-5,0,1,0,0,0,0,0,0,1,3,-3,-0.166350469,-0.60321129,0.109668021,0.350870928,-0.746068865,-1.346322292,-0.219068012,-0.386156963,-0.653898915,-0.964124527,-0.916441318,-1.235137344,-1.444668633,0.497857824,0.035786286,-2.550174043,-1.319259685,0.887291777,0.923261206,2.4520731,-0.717963393,-0.898146431,-2,3,-1.201269797,-1.030438673,0.201253193,0.002114972,-0.120461059,0.756999464,-0.165812175,-0.271101511,0.054941329,1.110671604,0.974584541,0.176975305,0.277550424,-1.444444509,0.885932828,1.151651117,-0.134682884,-0.974366725,-1.727393655,-2.144129505,-0.345135065,0.057949984,1,-0.435060377,0,0,0,-1,-2,1,-2
