yWinner,yBinary,title_bout,titleBoutBinary,no_of_rounds,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Welterweight,B_current_lose_streak,B_current_win_streak,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_wins,B-R_Height_Diff,B-R_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_wins,R_Weight_lbs,B-R_Age,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch
Red,0,TRUE,1,5,0,0,0,0,0,0,0,0,1,0,6,-0.406773511,-0.125422984,-0.917116611,-0.849466899,-1.042557745,-0.977165739,2.016984203,2.159629183,-0.630152298,-0.165298952,-0.759008686,1.78819307,0.056217291,0.898985224,0.289385432,0.567326285,1.069586186,1.41976928,-0.652508768,-0.244740309,6,2,-1.020904066,-0.888923512,-0.759047899,-0.641930971,-1.112594288,-1.072552957,-0.367894115,-0.329879091,-1.160945286,-1.023679882,-0.137893148,-0.182652216,0.73434455,0.005022079,0.667974863,-0.93241199,-0.678706615,-0.447834577,-1.046900541,-0.612200499,33,-0.15366624,10,0,0,3,5,4,14,-0.805762722,-0.871055359,170,0,4,-0.075640691,0.304984026,-0.430782516,-0.438813996,-0.429134326,-0.13386043,2.303907077,2.271243405,0.084222521,0.801537099,0.013840486,1.502201099,1.05268148,0.965726701,0.493353269,0.183925373,1.263122876,1.838505036,0.433346447,1.122934105,4,1,-0.642270216,-0.416769246,-0.586519048,-0.456853132,-0.715130028,-0.676573642,-0.686236366,-0.763226834,-0.874794599,-0.932470239,-0.665277142,-0.086363899,1.006846055,-0.495296304,0.976844658,0.195098921,-0.443012893,-0.217338328,-0.839501262,-0.684705683,14,-0.258868192,1,0,1,2,2,1,6,185,8,0,0,0,0,1,0,1,0,0
Blue,1,FALSE,0,3,1,0,0,0,0,0,0,0,0,1,0,-0.730447695,-0.702209071,-0.781914312,-0.773780472,-0.997641755,-0.948277968,-1.038252002,-1.03766904,-1.370029486,-1.45588769,-0.759008686,-0.904276657,-0.532421924,-0.619439211,-0.067503393,-0.50726002,-0.568997939,-0.596472234,-1.507609426,-1.483759729,1,1,-0.570723806,-0.553272722,-0.899859107,-0.71220723,-0.795587386,-0.740369019,-0.850618799,-0.816427103,-1.040776543,-1.007638177,-0.585093696,-0.754992112,-0.503782774,-0.39276543,0.866558111,-0.957286559,-0.515093743,0.950804121,-1.394101625,-1.463654544,2,-2.039564163,0,0,0,0,0,1,1,0.378771375,-1.174381263,135,1,0,0.093137556,-0.602932679,-0.953934268,-0.977122396,-0.073096897,-0.305047711,-0.902269658,-0.814421279,-0.393394165,-0.660157684,-0.847712408,0.751292385,1.32282976,-0.116445575,0.322712589,0.612314976,0.762016106,1.016461078,-0.805441915,-1.213719212,2,2,0.319728827,0.11288301,0.542591233,0.353876936,-0.015855654,0.226782764,-0.3128127,-0.257059431,-0.143727286,0.011444669,-0.665277142,2.114953134,0.352202954,-0.236348304,0.976844658,0.290940706,0.742646012,1.5612512,0.001746638,0.165962493,10,0.342879539,0,0,0,0,0,2,2,135,4,0,0,0,0,1,0,1,0,0
Blue,0,FALSE,0,3,0,0,0,0,1,0,0,0,0,2,0,-0.508499683,-0.497129573,-0.349266955,-0.37011953,-0.920642915,-0.882248777,-0.979778582,-0.9488552,-1.136191757,-1.172464281,-0.759008686,-0.904276657,-0.532421924,-0.012069437,-0.781281042,-0.694144594,-0.966230454,-1.250388401,-0.537800144,-0.101514211,0,2,-0.970884037,-0.777039915,-0.417077823,-0.599765216,-1.003673968,-1.016469955,2.643388434,1.808669147,-0.229637525,0.061808801,-0.585093696,0.653844555,-0.503782774,0.056020477,0.07222512,0.435689286,-0.078792752,1.240892147,0.691893642,0.537388789,3,-1.047332155,0,0,0,0,0,0,0,-1.200607421,-1.781033069,253,1,0,-0.554753132,-0.222694059,-0.144425767,0.137403447,-0.052943835,-0.16406995,-0.437124847,-0.078561364,0.007803851,0.075466488,-0.847712408,-1.000827949,-0.56820821,-0.116445575,-0.871772172,-1.114224935,-1.09502663,-1.443478379,-0.511874881,-0.628493123,0,1,-1.39677927,-1.383152311,-0.852192055,-0.879842733,-0.72684971,-0.7198482,-0.487077078,-0.257059431,-0.672033249,-0.410304545,-0.665277142,0.86555698,-0.564297386,-0.07573499,0.976844658,0.067309874,-0.0118642,0.381258533,-1.192638625,-1.243159601,2,-0.706756264,0,0,0,0,0,0,0,265,6,0,0,0,0,1,0,1,0,0
Red,0,FALSE,0,3,1,0,0,0,0,0,0,0,0,0,1,0.157344353,0.01556917,-0.781914312,-0.672865237,-0.651146974,-0.651146609,1.651525327,1.449118467,-0.361604282,-0.079259703,-0.759008686,1.527631483,-0.532421924,0.190387154,2.073829555,-0.881029169,-0.568997939,0.731175741,-0.735933223,-0.79263697,1,1,-0.650755853,-0.665156319,-0.095223634,-0.037555143,-0.730560329,-0.705856402,1.172227494,1.084504664,-0.394869547,-0.023746957,-0.585093696,-0.050573779,1.147053658,0.545605104,-0.722107872,1.032678934,-0.078792752,-0.31315085,0.223381336,0.961852526,5,0.3457353,0,0,0,0,0,1,1,-0.016073324,0.342248254,135,1,0,1.427030148,1.080981209,0.318150518,-0.07488719,-0.509746575,-0.446025472,-1.134842064,-1.11742242,-1.093524036,-1.440365139,-0.847712408,-1.000827949,-0.56820821,-0.537290348,-0.871772172,-0.023778676,-1.09502663,-1.443478379,-1.076426869,-1.263314643,0,1,0.187689743,-0.342432087,1.176583637,0.847364803,-0.480736383,-0.795578677,-0.62648858,-0.921404147,-0.451248667,-0.878914783,-0.665277142,0.86555698,-0.564297386,-0.993525359,0.976844658,-0.379951792,-0.0118642,1.200028955,-0.146808743,-0.106770816,2,-0.788901675,1,0,0,0,0,0,0,135,-7,0,0,0,0,1,0,1,0,0
Blue,0,FALSE,0,3,0,0,0,0,0,0,1,0,0,0,1,-0.952395706,-1.009828317,-0.805950277,-0.807418884,-0.676813254,-0.794209856,-0.706902621,-0.623204455,-0.800050023,-0.902537225,-0.759008686,-0.09364061,1.03728265,-1.79368744,1.360051906,0.364867996,0.093056253,-0.193554191,-0.801977582,-0.665324883,1,3,-0.677433201,-0.553272722,-0.873037925,-0.824649245,-0.505133199,-0.602318551,-0.319366237,-0.182783181,-0.61517891,-0.722452316,0.011173702,0.419038444,0.046496038,-0.052776104,0.866558111,-0.824622193,-0.224226416,0.950804121,-0.825193825,-0.857277776,10,-0.869183067,0,0,0,1,0,2,3,1.168460773,0.645574157,155,1,0,2.313115942,2.085897561,0.009766328,0.057794458,3.473842023,2.065140895,-0.582482601,-0.652099239,3.097421906,0.6717679,-0.282318322,-0.606600874,-0.331828464,-1.57888116,-0.772231776,-0.591719436,-0.630765946,-0.541319966,2.649616248,0.755219408,2,8,1.221995904,1.348738276,-0.049135011,0.014604027,1.89152263,2.456098682,-0.513216734,-0.575391274,1.650147438,1.833166969,-0.401590043,0.084684384,-0.106047216,0.268436399,0.648596897,2.02407966,0.742646012,-0.019096121,1.423421635,1.163143652,44,0.935296268,0,0,3,4,1,0,8,155,-4,0,0,0,0,1,0,1,0,0
Blue,0,FALSE,0,3,0,0,0,0,0,0,0,0,1,1,0,-0.477349085,-0.221891301,-0.914744641,-0.842827739,-1.031413176,-0.991718226,1.694611004,1.804373825,-0.683131158,-0.303015025,-0.759008686,1.655626648,0.128506318,0.70185644,0.345736298,0.486179035,0.831769352,1.135831997,-0.710137503,-0.338908178,6,4,-0.90348863,-0.765262695,-0.751636783,-0.63527322,-1.014625894,-0.958343442,-0.15375309,-0.08273414,-1.047101213,-0.859041334,0.168086174,0.208948765,0.712623019,0.098966498,0.95017211,-0.883972041,-0.538056953,-0.117941239,-0.864530071,-0.396644197,40,-0.103288015,12,0,0,4,5,4,15,-0.016073324,0.94890006,170,0,5,-0.656383044,-0.512399674,0.095428603,0.09022775,-0.438091243,-0.391200787,0.299354437,-0.040085029,-0.404757072,-0.518977287,0.827529329,-0.222107801,-0.56820821,0.500793422,-0.163929352,-0.912290443,-0.636497559,0.001419979,-0.431583043,-0.456562295,5,2,-0.516518707,-0.429158773,0.143410831,-0.002530969,-0.450352022,-0.711433702,0.209980433,0.333469206,-0.258500223,-0.368650302,-0.196500078,0.217721937,-0.156963902,-0.045141981,0.587810275,0.56426728,0.09991509,0.413367179,-0.405625229,-0.440111526,17,-0.612948233,0,0,0,1,5,0,7,170,10,0,0,0,0,1,0,1,0,0
Red,1,FALSE,0,3,0,0,0,1,0,0,0,0,0,0,1,0.009379011,-0.035700704,-0.493482741,-0.319661912,0.619333887,0.702451808,-0.482754511,-0.415972163,0.471442626,0.507831645,1.419386292,-0.383153484,1.03728265,0.29161545,0.289385432,-0.881029169,-0.966230454,-1.250388401,0.040957009,-0.292482342,2,1,-0.650755853,-0.497330924,-0.738932012,-0.880870252,-0.366408811,-0.654087477,2.796634365,2.985436432,0.393737831,0.810421686,-0.585093696,0.477739971,1.972471874,-0.637557743,2.058057599,0.336191011,0.139357744,-0.054143684,0.08394315,0.102818772,7,-0.45922113,0,0,0,1,1,1,3,-0.805762722,-0.264403553,125,0,1,1.236474063,0.945181702,0.83854884,0.853884347,0.763255178,0.787529936,1.118203116,1.046871446,1.05013203,1.3683817,-0.470783017,1.890170602,0.850070267,0.304399198,1.119035763,1.248408627,2.515889801,1.455348954,2.378631294,2.937418382,2,5,0.165683229,0.242973038,-0.112534251,-0.355511874,0.889978119,0.83262658,-0.121121884,-0.007930162,0.948367876,0.772936306,-0.665277142,2.114953134,3.101703973,-0.006900712,0.539180977,0.458663831,0.868397714,0.146464074,0.720754683,0.421649969,24,1.32634265,1,0,0,3,0,0,3,135,-2,0,0,0,0,1,0,0,1,0
Blue,0,FALSE,0,3,0,0,0,0,1,0,0,0,0,2,0,-1.165095884,-1.112368065,-0.466442281,-0.584564406,-1.095494447,-1.039068106,-0.285406717,-0.415972163,-1.011965464,-0.88397974,-0.032877026,-0.470007346,-0.336208852,0.387782331,-0.424392218,-0.694144594,-0.46968981,0.213492109,-1.245604499,-1.1495655,2,8,-0.690771876,-0.441389126,-0.316498389,-0.121886654,-1.132102406,-0.973329184,-0.176336701,-0.01305713,-1.175966379,-0.895346244,-0.137893148,-0.622913675,-0.503782774,0.453807986,0.270808368,-0.832913716,-0.787781863,-0.647270095,-0.839137643,-0.205422751,18,-0.965741333,3,0,0,1,5,2,8,-1.200607421,-0.871055359,265,1,0,-1.20264382,-1.146130707,-1.069578339,-0.977122396,-1.181515309,-1.239025378,-0.233623992,-0.165133119,-1.235123336,-1.17286544,-0.847712408,0.400868318,2.268348745,1.461722323,-0.075448998,-0.296390241,-0.476012385,0.073664898,-1.47725878,-1.412100937,1,3,-1.132701101,-1.122972255,-0.344998132,-0.324668882,-1.055000813,-0.7198482,0.419097686,0.351923226,-0.940128812,-0.340013009,-0.665277142,0.032626211,0.352202954,0.107823084,0.539180977,-0.715398041,-0.766374412,-0.004045194,-0.105213236,0.802340212,5,-0.478574568,0,0,0,0,1,0,1,235,-6,0,0,0,0,1,0,1,0,0
Red,1,FALSE,0,3,0,0,0,0,0,0,0,0,1,0,2,-1.248326389,-1.214907814,-1.142453777,-1.076526179,-1.292803975,-1.212394733,0.891370864,0.82742159,-1.063117467,-0.68659558,0.693254633,0.485385137,-0.532421924,0.838248246,1.360051906,-0.881029169,-0.568997939,0.731175741,-1.434613028,-1.283697878,2,0,-1.210980175,-1.224574301,-1.141249749,-1.049533274,-1.224765962,-1.120007806,-0.850618799,-0.816427103,-1.431324959,-1.307083331,-0.585093696,-0.754992112,-0.503782774,-1.412733402,-0.722107872,-1.156283108,-0.951394734,-1.121253209,-1.728753272,-1.625355015,2,-2.186318124,0,0,0,0,0,2,2,0.773616074,0.94890006,170,0,1,-0.783420434,-0.711572285,0.125410399,0.243548766,-0.906090128,-0.816092095,-0.001051586,0.224439777,-0.723792531,-0.192033211,-0.847712408,0.050444251,0.377310775,1.5038068,-0.075448998,-0.205519719,-0.269674303,0.940603914,-0.720759117,-0.301163277,2,1,-1.176714129,-1.188017269,-0.809925895,-0.879842733,-0.993472481,-0.928107012,-0.033989696,0.351923226,-0.97955463,-0.59774864,-0.665277142,0.449091595,-0.564297386,0.681442065,0.539180977,0.17912529,0.742646012,1.681658615,-0.877701217,-0.447687451,8,-0.715883532,0,0,0,1,1,1,3,170,4,0,0,0,0,1,0,1,0,0
Red,1,FALSE,0,3,1,0,0,0,0,0,0,0,0,0,1,1.16844085,0.699167494,-0.405350872,-0.336481118,0.5594459,0.669437213,0.066245935,0.008360626,0.180769339,0.042207472,0.209166859,-0.055038894,-0.532421924,-0.196529889,0.487657001,-0.486495067,-0.613134886,-0.484183601,0.073979188,-0.230847125,3,4,1.412292447,1.162275759,0.074643855,0.1248611,0.744831339,1.000600769,0.770382607,0.993984104,0.56814941,0.941131872,-0.585093696,-0.050573779,0.229922306,0.50933958,-0.722107872,0.214582009,-0.078792752,-0.085224544,0.931107596,1.044948602,23,0.58351079,0,0,0,1,2,2,5,0.773616074,0.645574157,135,0,1,0.893473111,0.972341603,0.780726804,0.827348017,-0.4963112,-0.393158812,-0.378981746,-0.294990751,-0.660859509,-0.637866042,-0.847712408,0.225656284,0.377310775,0.388568152,-0.473610585,0.157962367,0.349339942,0.615501783,-0.636076318,-0.539221347,1,2,0.451767912,-0.017207018,0.204461951,0.477248902,-0.740522673,-0.814511296,0.035716055,0.019750868,-0.798195867,-0.574318128,0.389471253,-0.383839174,-0.564297386,-0.121624508,0.539180977,1.185464037,-0.0118642,-0.05220816,-0.57464824,-0.288593021,9,0.097584215,0,0,0,2,0,0,2,135,-13,0,0,0,0,1,0,0,1,0
Red,0,FALSE,0,3,1,0,0,0,0,0,0,0,0,1,0,0.971153729,0.367134023,-0.441977103,-0.384535992,0.168340681,0.263829325,0.198043167,0.129598565,-0.131942227,-0.096612156,0.070856069,0.088338911,-0.532421924,-0.226094973,0.850210728,-0.533957816,-0.625745441,-0.406808237,-0.248793998,-0.475655855,3,3,1.041350264,0.821297178,0.123177423,0.139139451,0.322877992,0.541528182,1.093415301,1.330203329,0.255329189,0.752365992,-0.585093696,0.150688602,0.439552331,0.580575432,-0.722107872,0.208264658,-0.203450178,-0.280589949,0.734920282,1.005165152,18,0.552567642,0,0,0,1,1,2,4,0.378771375,0.645574157,135,1,0,0.359916074,-0.168374256,-0.529906006,-0.764831759,1.639913377,1.3690632,-0.98948431,-0.944278911,1.195664644,0.476716037,0.660005154,-0.650403883,0.377310775,-1.147515268,-0.871772172,-0.750742849,-0.476012385,0.72386916,0.673684292,-0.271406018,2,2,2.256302065,2.389458499,0.331260432,0.292190952,1.802648373,1.949651117,-0.417371327,-0.589231789,1.709286165,1.534427943,-0.665277142,-0.383839174,-0.564297386,-0.282237823,0.539180977,0.514571539,0.239639204,-0.004045194,1.202074117,0.518243016,11,0.818638376,0,0,0,1,1,0,2,135,-7,0,0,0,0,1,0,1,0,0
Blue,1,FALSE,0,3,0,0,0,0,0,0,0,0,1,0,1,-0.656465024,-0.394589825,0.588135653,0.73994806,-1.125973155,-0.981292564,-0.33657096,-0.327158324,-0.946198603,-0.524639346,5.050044587,-0.904276657,-0.532421924,1.567091975,-0.781281042,-0.694144594,-0.171765424,2.712739883,-1.205195779,-0.938136498,1,0,-1.130948129,-1.000807108,-0.658468465,-0.824649245,-1.133728082,-1.154520423,-0.850618799,-0.816427103,-1.251071844,-1.34986121,-0.585093696,-0.754992112,-0.503782774,-1.820720591,-0.722107872,-0.360296911,-0.951394734,-1.121253209,-1.661822942,-1.72641781,1,-2.214792773,0,0,0,0,1,0,1,1.168460773,0.342248254,170,0,1,-0.524264158,-0.396517428,-0.190683396,-0.07488719,-0.646787396,-0.720932106,-0.448753467,-0.597991892,-0.693899345,-0.869699114,0.358461642,0.330783505,0.188206978,-1.059137866,1.039403446,-0.096475093,-0.104603838,-0.38581278,-0.84383145,-0.898292269,2,5,-0.498913496,-0.68066616,-0.598595094,-0.657773193,-0.333068387,-0.62139858,0.920979094,0.938761059,-0.224155955,-0.307210293,-0.243377784,0.86555698,-0.19769725,-0.057379182,0.451648241,0.425119206,0.491142608,0.516114838,0.214477944,0.461423577,25,0.427306766,0,0,0,3,1,1,5,170,-4,0,0,0,0,1,0,1,0,0
Blue,0,TRUE,1,5,0,0,0,0,0,0,0,0,1,0,1,-0.450957606,-0.189510327,-0.91811811,-0.8522701,-1.023308035,-0.977624275,1.813951494,1.932660482,-0.650653696,-0.245714721,-0.759008686,1.797843499,0.165224552,0.775261749,0.408348373,0.510222665,0.93165823,1.268399799,-0.666412844,-0.277326141,6,3,-0.961991587,-0.839197469,-0.756812801,-0.637245887,-1.015234334,-0.958948927,-0.285311585,-0.263245901,-1.065811697,-0.912576224,0.209929499,-0.167976835,0.780201118,-0.021043766,0.778298889,-0.935175831,-0.660527407,-0.292430277,-0.952857231,-0.536122674,38,-0.110345834,11,0,0,4,5,4,15,-0.805762722,-0.871055359,170,0,1,-0.32608583,-0.04887069,-0.591582844,-0.563155654,-0.361957453,-0.05833663,1.679284045,1.635559378,-0.067715775,0.49454935,0.358461642,1.031631638,0.566414572,0.649491911,0.880138811,-0.060126884,0.803283722,1.720849028,0.271723277,0.867305082,5,2,-0.710176031,-0.550576132,-0.716940342,-0.608424406,-0.642077342,-0.697129057,-0.556782829,-0.611376613,-0.766655212,-0.897659192,0.178521574,-0.21725302,0.535503022,-0.699832441,0.451648241,0.067309874,-0.514871008,-0.394165219,-0.874135888,-0.870424079,20,-0.326605558,3,0,1,3,3,1,8,185,8,0,0,0,0,1,0,1,0,0
Red,1,FALSE,0,3,0,0,1,0,0,0,0,0,0,1,0,-0.952395706,-0.804748819,-0.998237991,-0.874695708,-1.202971995,-1.113350946,-1.038252002,-1.03766904,-1.472333492,-1.496376749,-0.759008686,-0.20944576,-0.532421924,0.352352427,2.073829555,0.053393705,-0.171765424,0.057443933,-1.726598618,-1.629259257,0,1,-0.970884037,-0.777039915,-0.81939556,-0.824649245,-1.081706436,-0.878419487,-0.850618799,-0.816427103,-1.251071844,-1.093193935,-0.585093696,-0.754992112,-0.503782774,0.953592293,-0.722107872,-0.75829001,-0.951394734,-1.121253209,-1.572582503,-1.483867103,1,-2.144701329,0,0,0,0,0,0,0,0.378771375,0.342248254,145,0,2,-0.28035237,-0.251664621,-0.709796784,-0.754217228,-0.470336142,-0.511815094,-0.111523479,-0.217076172,-0.529224604,-0.64381048,-0.847712408,0.3074219,0.692483769,-0.195003263,0.720874176,0.945506888,0.775771978,0.683412007,0.002996531,0.323739156,2,6,-0.234835327,-0.203669391,-0.175933491,-0.238308505,-0.145293034,-0.336147116,0.172804032,0.274416342,-0.104301468,-0.297838088,0.74105405,-0.078431225,1.146503249,-0.638646413,0.393293084,-0.260682014,-0.213066924,-0.138901499,0.113064137,0.268995076,33,-0.070281452,0,0,0,4,1,4,9,145,-6,0,0,0,0,1,0,1,0,0
Red,1,FALSE,0,3,0,0,0,0,0,0,0,1,0,1,0,-0.508499683,-0.428769741,0.155488295,-0.067373824,-0.886421208,-0.816219586,0.111725261,-0.031112192,-0.756205449,-0.673099227,-0.759008686,1.296021184,1.03728265,0.271369791,1.597977789,0.115688563,0.225467091,0.268810773,-0.885402037,-0.79263697,1,3,-0.357305017,-0.329505529,-0.792574377,-0.749687902,-0.908300951,-0.694352197,0.293617488,0.149125541,-1.07582576,-0.979119591,0.011173702,0.653844555,0.596774846,0.056020477,0.866558111,-0.492961277,0.066640912,0.405162356,-0.832630528,-0.486714196,12,-0.258803407,0,0,0,1,1,1,3,0.378771375,-0.264403553,185,0,3,0.715620765,0.646422786,1.294700455,1.128093087,-1.029247729,-0.845462462,-0.669697253,-0.828849904,-1.187923569,-1.17286544,1.162577675,-0.767211905,-0.56820821,0.753300286,-0.340890057,-0.871903544,-0.819909188,-0.721029198,-0.895770233,-0.549140433,3,0,-0.985991007,-0.949518884,-1.021256696,-0.879842733,-1.237306981,-1.199474555,0.163509932,0.333469206,-1.229251478,-0.910155465,-0.665277142,-0.522660969,0.657703066,0.933834417,0.393293084,-0.827213457,-0.347202072,0.397312854,-0.66180073,0.165962493,5,-1.082495457,0,0,0,0,2,1,3,185,2,0,0,0,0,1,0,1,0,0
Red,0,FALSE,0,3,0,0,1,0,0,0,0,0,0,0,1,-0.989387042,-1.009828317,-0.854022205,-0.874695708,-0.631897264,-0.849234182,-0.833595032,-0.860041361,-0.792742594,-1.111730693,-0.759008686,-0.556861209,1.822134936,-2.279583259,1.003163081,-0.13349087,-0.370381682,-0.041634274,-0.866283933,-0.865386734,1,2,-0.61073983,-0.553272722,-0.81939556,-0.824649245,-0.600506216,-0.550549626,-0.237635074,-0.137522901,-0.725333591,-0.686804084,-0.585093696,1.006053721,0.321635442,-0.780353259,1.660891103,-0.658791735,0.139357744,1.986832786,-0.858658989,-0.776427541,6,-1.034190009,0,0,0,0,0,2,2,2.352994869,1.85887777,155,1,0,-0.656383044,-0.729678886,-0.915386244,-0.7117591,0.135151411,0.30585592,0.338116506,0.440869164,-0.149528704,-0.013700078,-0.847712408,-0.299979816,-0.56820821,0.276342882,-0.871772172,1.551310365,1.381030351,0.579379325,-0.210780488,-0.284631467,2,1,-0.809938895,-0.862792199,-0.739482295,-0.797594755,0.330526065,-0.391682799,-0.765900082,-0.699955908,0.190077974,-0.628989323,0.74105405,-0.800304559,-0.564297386,-1.207676443,0.393293084,-0.379951792,-1.017877816,-1.208119344,0.241415986,-0.197681919,7,0.441758274,1,0,0,2,0,0,2,145,-3,0,0,0,0,1,0,1,0,0
Blue,0,FALSE,0,3,0,0,0,0,0,0,0,1,0,2,0,-0.101594994,-0.138240453,-0.565590634,-0.37011953,-0.651146974,-0.56861012,-0.36580767,-0.460379083,-0.887739171,-0.92952993,0.693254633,-0.730568933,-0.532421924,0.149895836,-0.781281042,-0.600702307,-0.568997939,-0.854075573,-0.720291138,-0.565293957,1,3,-0.250595622,-0.161680134,-0.175687181,-0.206218165,-0.893127971,-0.826650562,1.20287668,1.084504664,-0.605164848,-0.237636353,-0.585093696,-0.754992112,-0.503782774,-0.229570555,-0.722107872,-0.459795186,-0.078792752,0.536392655,-0.691333166,-0.473239157,7,-0.959717849,0,0,0,0,1,0,1,-0.410918023,1.252225963,185,1,0,0.512360942,0.356717171,0.420945249,0.137403447,0.672566399,0.940255844,-0.359600712,-0.482562886,0.710555931,0.937409963,0.157432632,0.167252274,-0.56820821,-0.060332936,-0.871772172,-0.023778676,0.005443139,-0.013029004,0.624756453,0.535346329,1,2,1.948210868,1.392101619,0.613034834,0.765116825,0.813637411,0.668543879,-0.858841083,-0.847588067,0.284699937,-0.160379084,-0.665277142,0.032626211,0.657703066,-0.473444147,0.393293084,1.110920426,0.323473671,0.044117772,0.645486622,0.287177297,7,0.190758408,0,0,1,0,0,0,1,185,2,0,0,0,0,1,0,1,0,0
Blue,1,FALSE,0,3,0,0,0,0,0,0,1,0,0,1,0,1.267084412,0.904246991,0.491991795,0.403563942,1.021438941,0.691446943,-0.648429201,-0.445576776,0.827070838,0.339127235,0.209166859,-0.20944576,1.560517508,0.028421881,-0.781281042,0.053393705,0.093056253,-0.193554191,0.727470749,0.189484846,2,1,0.73646628,0.34179605,-0.014760086,-0.599765216,1.371981176,1.37640482,-0.605425309,-0.575038942,1.282485829,0.988662848,-0.585093696,-0.050573779,0.596774846,-0.623958168,0.337002784,-0.360296911,-0.660527407,-0.775910322,1.104630673,0.470013592,8,0.746570747,0,0,0,1,1,0,2,-0.410918023,-0.264403553,155,1,0,-0.061549148,-0.056539368,-0.090005028,-0.062399505,-0.185716949,-0.168216355,-0.129308428,-0.221150136,-0.269841835,-0.401836896,0.571315885,-0.01139529,0.321692012,0.150914635,0.065078621,-0.814886746,-0.852275946,-0.594388108,-0.311292881,-0.346090903,6,7,-0.278330555,-0.388346215,0.022966086,-0.02349614,0.127308307,-0.327831613,-0.26565881,-0.309164899,0.125759777,-0.415817607,-0.41710105,-0.016369717,0.729585445,-0.847758653,0.358966521,0.909214185,0.284022157,-0.10320424,0.167779123,-0.10409696,38,0.021277572,0,0,1,2,5,2,10,155,-8,0,0,0,0,1,0,0,1,0
